Geography,2024,Latitude,Longitude
"Papyum 27 (IRI), British Columbia",39,50.234012469550635,-121.587047126308
"Paul's Basin 2 (IRI), British Columbia",39,49.98806925433973,-120.94215000516353
"Nickeyeah 25 (IRI), British Columbia",38,50.218299170055424,-121.58030572460407
"Burns Lake 18 (IRI), British Columbia",34,54.23413119957345,-125.76564991159118
"Klahkamich 17 (IRI), British Columbia",37,50.22617926770033,-121.57206599715212
"Tuckkwiowhum 1 (IRI), British Columbia",36,49.8409662741977,-121.43333413868204
"Peters 1 (IRI), British Columbia",35,49.293751524476875,-121.65921773053107
"Lyacksun 3 (IRI), British Columbia",32,49.110329757771986,-123.67323462529161
"North Coast C (RDA), British Columbia",31,54.189660100902884,-130.39158807944298
"Oclucje 7 (IRI), British Columbia",32,49.98710709148123,-126.93792998656198
"Skookumchuck 4 (IRI), British Columbia",34,49.93610532397484,-122.40301186595929
"Soda Creek 1 (IRI), British Columbia",31,52.33707873184852,-122.26765239742153
"Squaw-Hay-One 11 (IRI), British Columbia",32,48.900419965150334,-123.6889209703955
"Scotch Creek 4 (IRI), British Columbia",32,50.93473381800058,-119.46854239764609
"Est-Patrolas 4 (IRI), British Columbia",28,48.715428002979344,-123.61015564435684
"Macoah 1 (IRI), British Columbia",28,48.997642059544724,-125.38521101082947
"Tin Wis 11 (IRI), British Columbia",28,49.12945198511534,-125.89527602995545
"Tzart-Lam 5 (IRI), British Columbia",28,48.76070241719889,-123.82705087046618
"Chilco Lake 1A (IRI), British Columbia",27,51.428327050625825,-124.09766002128201
"Inklyuhkinatko 2 (IRI), British Columbia",29,50.196005840656355,-121.57309275516424
"Katzie 2 (IRI), British Columbia",30,49.197130911909454,-122.65165759779865
"Stequmwhulpa 5 (IRI), British Columbia",29,50.853921396430565,-119.6046848978105
"Blind Creek 6 (IRI), British Columbia",26,49.19119592201609,-119.73571495844244
"Fountain 1D (IRI), British Columbia",26,50.7472564438032,-121.86652155070473
"McCartney's Flat 4 (IRI), British Columbia",25,50.64958438568068,-121.88488742126734
"Dead Point 5 (IRI), British Columbia",23,50.59236545218245,-126.5971955094945
"Lezbye 6 (IRI), British Columbia",22,51.41514858347284,-124.06225796219022
"Cowichan Lake (IRI), British Columbia",21,48.82736079210424,-124.06933071110069
"Kitzowit 20 (IRI), British Columbia",23,50.202449788438294,-121.5702244159306
"Sechelt (Part) (IGD), Powell River, British Columbia",21,49.77689315247228,-124.32851002293309
"Little Springs (IRI), British Columbia",20,51.854009622974445,-122.0736468556743
"Mission 5 (IRI), British Columbia",20,50.70639663477316,-122.2851589361355
"Williams Prairie Meadow 1A (IRI), British Columbia",20,54.47144357514529,-124.18925429092747
"Zoht 4 (IRI), British Columbia",22,50.1936469429896,-120.67484795324346
"Ruby Creek 2 (IRI), British Columbia",21,49.35352338511088,-121.60827087629482
"Shawniken 4B (IRI), British Columbia",18,50.41750195853818,-121.35641100146664
"Unnamed 10 (IRI), British Columbia",19,59.56736751298952,-133.70377071049427
"Dog Creek 2 (IRI), British Columbia",17,51.59872366770549,-122.07924740417688
"Laketown 3 (IRI), British Columbia",17,53.93015868243509,-124.17280450843961
"Tanakut 4 (IRI), British Columbia",17,51.485997216918726,-123.83360664758591
"Yekwaupsum 18 (IRI), British Columbia",16,49.72585972248839,-123.1638835157828
"Dzitline Lee 9 (IRI), British Columbia",16,54.88660768918604,-125.15716143646682
"Towinock 2 (IRI), British Columbia",15,50.58684557058222,-121.84646545753382
"Dragon Lake 3 (IRI), British Columbia",15,52.97028786133324,-122.42691042463612
"Kleetlekut 22 (IRI), British Columbia",15,50.2566171038348,-121.57922987983743
"Klehkoot 2 (IRI), British Columbia",15,49.29531319604375,-124.88296710516725
"Louis Creek 4 (IRI), British Columbia",15,51.13473730244429,-120.12607787180104
"Lulu 5 (IRI), British Columbia",15,49.40150115428384,-120.2267232219622
"Seaichem 16 (IRI), British Columbia",14,49.75414870231234,-123.14127911657263
"Tacla Lake (Ferry Landing) 9 (IRI), British Columbia",15,55.3131450618691,-126.02149802471605
"Towdystan Lake 3 (IRI), British Columbia",15,52.28499529556185,-125.1072228153197
"Tseatah 2 (IRI), British Columbia",16,49.21880769071401,-121.75282160315965
"Upper Hat Creek 1 (IRI), British Columbia",15,50.82609531949851,-121.56674269043607
"Upper Nepa 6 (IRI), British Columbia",15,50.670525784144075,-121.26411114930731
"Alexis 9 (IRI), British Columbia",10,49.21391294200584,-119.9072410639446
"Anahim's Meadow (IRI), British Columbia",10,52.11671072360209,-123.23505261436273
"Elhlateese 2 (IRI), British Columbia",10,49.0309159520892,-125.05116821729068
"Fishtrap 19 (IRI), British Columbia",10,52.361591868718,-125.15872964943783
"Fountain 12 (IRI), British Columbia",9,50.687982605339066,-121.80370337466664
"Fountain 3 (IRI), British Columbia",9,50.76922970113435,-121.8292315790869
"Francois Lake 7 (IRI), British Columbia",10,54.01597767305978,-125.96171604988686
"Halhalaeden (IRI), British Columbia",10,50.299298622117064,-121.61493821898328
"Johny Sticks 2 (IRI), British Columbia",10,51.84316508784517,-122.17028009587914
"Lytton 9A (IRI), British Columbia",10,50.298026466105775,-121.64156911322564
"Musqueam 4 (IRI), British Columbia",10,49.06930942127448,-123.1194080152128
"Poison Creek 17A (IRI), British Columbia",10,54.228990957849916,-125.78397984407168
"Puckatholetchin 11 (IRI), British Columbia",10,49.457610677149546,-121.43582648380271
"Seah 5 (IRI), British Columbia",10,50.50711886652387,-121.73679591787807
"Seaspunkut 4 (IRI), British Columbia",10,54.06247097234967,-124.76802515811323
"Skawahlook 1 (IRI), British Columbia",10,49.36754586765603,-121.59153566202295
"Skins Lake 16A (IRI), British Columbia",10,53.99478046561702,-125.87164413108582
"Skuppah 4 (IRI), British Columbia",10,50.17252026711624,-121.57837576587544
"St. Mary's (IRI), British Columbia",10,49.58632044857007,-115.76509530176286
"Uncha Lake 13A (IRI), British Columbia",10,53.93123101023147,-125.66381191267104
"105 Mile Post 2 (IRI), British Columbia",5,50.724287961698046,-121.2856527173914
"Alexis Creek 14 (IRI), British Columbia",5,52.20801127491045,-124.29606939520342
"Alkali Lake 4A (IRI), British Columbia",5,51.82572582425157,-122.13561135424261
"Bucktum 4 (IRI), British Columbia",5,49.91193799022292,-121.43822068768743
"Canim Lake 2 (IRI), British Columbia",5,51.739308100718645,-121.12484898300272
"Cassimayooks (Mayook) 5 (IRI), British Columbia",5,49.48794308867192,-115.55969841884347
"Chilco Lake 1 (IRI), British Columbia",5,51.411032292585176,-124.10742669069325
"Duncan Lake 2 (IRI), British Columbia",5,54.42152986841528,-126.1327033553437
"Entlqwekkinh 19 (IRI), British Columbia",5,50.42482881532583,-121.3460188052152
"Euchinico Creek 17 (IRI), British Columbia",5,53.22479241721344,-123.49826883900559
"Fontas 1 (IRI), British Columbia",5,58.287165081393944,-121.72306483557453
"Fountain 10 (IRI), British Columbia",5,50.76473127270731,-121.91771502872218
"Garden (IRI), British Columbia",5,51.435429033745166,-124.04370122397367
"Hesquiat 1 (IRI), British Columbia",5,49.39660296725449,-126.46867453406404
"Jean Baptiste 28 (IRI), British Columbia",5,54.744259890814256,-127.00027562557882
"Kahmoose 4 (IRI), British Columbia",5,49.96281592833193,-121.48046637593254
"Kloklowuck 7 (IRI), British Columbia",5,50.35920820806758,-121.233695169958
"Lower Post (S-É), British Columbia",5,59.923039671870654,-128.49319175778768
"Lytton 4E (IRI), British Columbia",5,50.42897687382746,-121.70429272696046
"Michel Gardens 36 (IRI), British Columbia",5,52.15120920829211,-123.91507615452
"Necait 6 (IRI), British Columbia",5,50.705674180671856,-122.29404420424221
"Nesikep 6 (IRI), British Columbia",5,50.554118534902486,-121.76664240806691
"Nickel Palm 4 (IRI), British Columbia",5,50.45157325676308,-121.69998742193074
"Nkaih 10 (IRI), British Columbia",5,50.34187216923296,-121.66010595446484
"Nohomeen 23 (IRI), British Columbia",5,50.2521150411133,-121.60009399971699
"Omineca 1 (IRI), British Columbia",5,53.9875355531652,-125.84878813501805
"Pentledge 2 (IRI), British Columbia",5,49.700403005411694,-124.99753363398474
"Puntzi Lake 2 (IRI), British Columbia",5,52.20977335053827,-124.05805279030169
"Sachteen (IRI), British Columbia",5,49.987980085068415,-122.45626185009999
"Schelowat 1 (IRI), British Columbia",5,49.179919130724976,-121.82712236958791
"Scowlitz 1 (IRI), British Columbia",5,49.23531830307969,-121.94594179047834
"Skwayaynope 26 (IRI), British Columbia",5,50.19789751373483,-121.59239090341774
"Sowchea 3 (IRI), British Columbia",5,54.418545157425115,-124.38599811806341
"Spences Bridge (IRI), British Columbia",5,50.42993780071297,-121.3330998993332
"Spintlum Flat 3 (IRI), British Columbia",5,50.33788558713824,-121.64522030653804
"Thomas Squinas Ranch 2A (IRI), British Columbia",5,52.495605681942635,-125.34312473888262
"Whonnock 1 (IRI), British Columbia",5,49.17735258243021,-122.46608860428276
"Windy Mouth 7 (IRI), British Columbia",5,51.84884656440636,-121.57925044294282
"Yale Town 1 (IRI), British Columbia",5,49.5626362335386,-121.41998490244225
"Yawaucht 11 (IRI), British Columbia",5,50.340466472245225,-121.66467063804289
"Zacht 5 (IRI), British Columbia",5,50.15633105254497,-121.57799582548071
"Agats Meadow 8 (IRI), British Columbia",0,52.2863584252878,-124.15557025087689
"Ahaminaquus 12 (IRI), British Columbia",0,49.68460720529545,-126.11623538446274
"Alberni 2 (IRI), British Columbia",0,49.21836313123497,-124.81135598436602
"Alexis Creek 16 (IRI), British Columbia",0,52.17644983482938,-124.30853978281675
"Alexis Creek 21 (IRI), British Columbia",0,52.3242826818909,-124.29700433468129
"Alexis Creek 34 (IRI), British Columbia",0,52.48283164127635,-124.28403288624412
"Babine 16 (IRI), British Columbia",0,55.318448839899524,-126.62853398871988
"Babine Lake 21B (IRI), British Columbia",0,54.490950254986736,-125.64586556375914
"Baezaeko River 27 (IRI), British Columbia",0,52.986762269792536,-123.80841206892401
"Baptiste Meadow 2 (IRI), British Columbia",0,52.00308771350267,-122.5566598488556
"Basque 18 (IRI), British Columbia",0,50.63710549707293,-121.31233702221408
"Betty Creek 18 (IRI), British Columbia",0,52.9157944047145,-125.41150407916278
"Boothroyd 13 (IRI), British Columbia",0,49.994082975167466,-121.48468123268563
"Boothroyd 8A (IRI), British Columbia",0,50.05415643312142,-121.54272120607737
"Boston Bar 1A (IRI), British Columbia",0,49.83347728221441,-121.4267856589915
"Canim Lake 4 (IRI), British Columbia",0,51.79644136215888,-121.47163983260832
"Canoe Creek 3 (IRI), British Columbia",0,51.53630372325123,-122.17895651505714
"Charley Boy's Meadow 3 (IRI), British Columbia",0,52.29980238826577,-124.19742356224528
"Chekwelp 26 (IRI), British Columbia",0,49.40569796001345,-123.49994104368947
"Chenahkint 12 (IRI), British Columbia",0,49.87116926689604,-126.97374522621928
"Chuchhraischin (IRI), British Columbia",0,50.46310505968465,-121.33393847181057
"Clakamucus 2 (IRI), British Columbia",0,48.97904537523373,-125.577321173383
"Coglistiko River 29 (IRI), British Columbia",0,52.987464630964304,-123.83681183546166
"Coquitlam 2 (IRI), British Columbia",0,49.25253199446442,-122.79382022313004
"Fountain 11 (IRI), British Columbia",0,50.71849552262021,-121.90690537644865
"Fountain 3A (IRI), British Columbia",0,50.765705644263306,-121.83112291948746
"Fountain Creek 8 (IRI), British Columbia",0,50.70704500750009,-121.83348612125455
"Galiano Island 9 (IRI), British Columbia",0,49.01131587494859,-123.58411632918903
"Good Hope Lake (S-É), British Columbia",0,59.19195771242832,-129.21728317117714
"Hamilton Creek 2 (IRI), British Columbia",0,50.16356914457135,-120.51438092389755
"Harris 3 (IRI), British Columbia",0,50.38398385392366,-119.22868038934517
"High Bar 1 (IRI), British Columbia",0,51.11707313327366,-122.00693721273261
"Hope Island 1 (IRI), British Columbia",0,50.93573097579503,-127.92190826427839
"Hopetown 10A (IRI), British Columbia",0,50.923884298472075,-126.82322135536758
"Ingenika Point (S-É), British Columbia",0,56.795017480578394,-124.88828610765283
"Inkahtsaph 6 (IRI), British Columbia",0,50.01440851184107,-121.50247148639012
"Isidore's Ranch 4 (IRI), British Columbia",0,49.536329182892054,-115.58956551884405
"Kahntah 3 (IRI), British Columbia",0,58.3577249466748,-120.90547816229487
"Kanaka Bar (IRI), British Columbia",0,50.121408390900484,-121.55674986767279
"Kil-pah-las 3 (IRI), British Columbia",0,48.74038005443886,-123.61296172274227
"Kitimat-Stikine C (Part 2) (RDA), British Columbia",0,54.270445607977685,-128.9333087819705
"Kshish 4 (IRI), British Columbia",0,54.56449826666205,-128.48663429666445
"Lytton 4A (IRI), British Columbia",0,50.43968436216523,-121.73759190146312
"Lytton 9B (IRI), British Columbia",0,50.273493682314914,-121.61571926973751
"Mesilinka 7 (IRI), British Columbia",0,56.37871546234341,-125.44580827795373
"Mission Lands 17 (IRI), British Columbia",0,54.456994615411226,-124.26294240518894
"Nedoats 11 (IRI), British Columbia",0,55.04958268172484,-126.34267458449258
"Nekalliston 2 (IRI), British Columbia",0,51.42295142603748,-120.19932292210135
"Nenagwas 12 (IRI), British Columbia",0,49.91577224275252,-125.22345665639926
"Nimpkish 2 (IRI), British Columbia",0,50.5832872073267,-126.92712292081384
"Noonla 6 (IRI), British Columbia",0,54.02113756474812,-124.06782954176659
"Numukamis 1 (IRI), British Columbia",0,48.91568697840114,-125.0012879834139
"Oregon Jack Creek 5 (IRI), British Columbia",0,50.60387105608794,-121.31275901247686
"Paqulh (IRI), British Columbia",0,50.119950294619706,-122.52556429007323
"Paska Island 3 (IRI), British Columbia",0,50.618076158481344,-121.30868753103712
"Pemynoos 9 (IRI), British Columbia",0,50.51436956742012,-121.26834079235148
"Peq-Paq 22 (IRI), British Columbia",0,50.619577645487965,-121.37215419559666
"Popkum 1 (IRI), British Columbia",0,49.211867365514046,-121.7175503311364
"Portier Pass 5 (IRI), British Columbia",0,49.01552651075594,-123.598057306663
"Sachsa 4 (IRI), British Columbia",0,48.83777294784809,-125.1077073641674
"Saddle Rock 9 (IRI), British Columbia",0,49.62651166414268,-121.39235393718158
"Salmon River Meadow 7 (IRI), British Columbia",0,52.980886588831304,-125.14132944927934
"Sandy Harry 4 (IRI), British Columbia",0,51.82214272193216,-122.0818874126334
"Seton Lake 5 (IRI), British Columbia",0,50.66849316016803,-121.98867544184837
"Shingle Point 4 (IRI), British Columbia",0,49.044742069599316,-123.64390278231411
"Skins Lake 16B (IRI), British Columbia",0,53.95211547754865,-125.64742692641975
"Skuppah 2A (IRI), British Columbia",0,50.19304003411722,-121.58144909255574
"Skwali 3 (IRI), British Columbia",0,49.18064909816158,-121.9729965873177
"Speyum 3 (IRI), British Columbia",0,49.929314279431274,-121.46235202228827
"Squaam 2 (IRI), British Columbia",0,51.080268555504915,-119.78245304698886
"Squirrel Cove 8 (IRI), British Columbia",0,50.143628128958774,-124.92311082887855
"Sundayman's Meadow 3 (IRI), British Columbia",0,53.11814396011721,-124.32784588211743
"Swan Lake 3 (IRI), British Columbia",0,51.841194557310104,-122.10496885115825
"Tadinlay 15 (IRI), British Columbia",0,55.061986730379466,-126.5013521666102
"Tahltan 1 (IRI), British Columbia",0,58.01231935066449,-130.98827372224835
"Tatla West 11 (IRI), British Columbia",0,53.99051961566107,-126.49132239666973
"Tatla't East 2 (IRI), British Columbia",0,53.98568828854924,-126.48184578951974
"Thomas Point 5 (IRI), British Columbia",0,50.69451346626473,-127.38019233553466
"Thomas Point 5A (IRI), British Columbia",0,50.69760455455258,-127.39348770587537
